"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L6800","peekedLong","com.google.gson.stream.JsonReader.peekedLong;J","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","252","3","252","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6802","peekedNumberLength","com.google.gson.stream.JsonReader.peekedNumberLength;I","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","258","3","258","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6804","peekedString","com.google.gson.stream.JsonReader.peekedString;Ljava/lang/String;","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","265","3","265","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6806","stack","com.google.gson.stream.JsonReader.stack;[I","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","270","3","270","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6808","stackSize","com.google.gson.stream.JsonReader.stackSize;I","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","271","3","271","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6814","pathNames","com.google.gson.stream.JsonReader.pathNames;[Ljava/lang/String;","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","284","3","284","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6816","pathIndices","com.google.gson.stream.JsonReader.pathIndices;[I","L948","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonReader.java","285","3","285","43","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6831","EMPTY_ARRAY","com.google.gson.stream.JsonScope.EMPTY_ARRAY;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","31","5","31","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6860","NONEMPTY_ARRAY","com.google.gson.stream.JsonScope.NONEMPTY_ARRAY;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","37","5","37","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6840","EMPTY_OBJECT","com.google.gson.stream.JsonScope.EMPTY_OBJECT;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","43","5","43","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6870","DANGLING_NAME","com.google.gson.stream.JsonScope.DANGLING_NAME;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","49","5","49","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6868","NONEMPTY_OBJECT","com.google.gson.stream.JsonScope.NONEMPTY_OBJECT;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","55","5","55","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6812","EMPTY_DOCUMENT","com.google.gson.stream.JsonScope.EMPTY_DOCUMENT;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","60","5","60","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6881","NONEMPTY_DOCUMENT","com.google.gson.stream.JsonScope.NONEMPTY_DOCUMENT;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","65","5","65","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6883","CLOSED","com.google.gson.stream.JsonScope.CLOSED;I","L6971","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonScope.java","70","5","70","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2379","BEGIN_ARRAY","com.google.gson.stream.JsonToken.BEGIN_ARRAY;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","31","3","31","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2388","END_ARRAY","com.google.gson.stream.JsonToken.END_ARRAY;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","37","3","37","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2393","BEGIN_OBJECT","com.google.gson.stream.JsonToken.BEGIN_OBJECT;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","43","3","43","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2396","END_OBJECT","com.google.gson.stream.JsonToken.END_OBJECT;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","49","3","49","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2415","NAME","com.google.gson.stream.JsonToken.NAME;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","56","3","56","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2419","STRING","com.google.gson.stream.JsonToken.STRING;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","61","3","61","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2427","NUMBER","com.google.gson.stream.JsonToken.NUMBER;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","67","3","67","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2423","BOOLEAN","com.google.gson.stream.JsonToken.BOOLEAN;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","72","3","72","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L953","NULL","com.google.gson.stream.JsonToken.NULL;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","77","3","77","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2404","END_DOCUMENT","com.google.gson.stream.JsonToken.END_DOCUMENT;Lcom/google/gson/stream/JsonToken;","L2399","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonToken.java","84","3","84","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7005","REPLACEMENT_CHARS","com.google.gson.stream.JsonWriter.REPLACEMENT_CHARS;[Ljava/lang/String;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","143","3","143","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7007","HTML_SAFE_REPLACEMENT_CHARS","com.google.gson.stream.JsonWriter.HTML_SAFE_REPLACEMENT_CHARS;[Ljava/lang/String;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","144","3","144","61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7011","out","com.google.gson.stream.JsonWriter.out;Ljava/io/Writer;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","166","3","166","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7013","stack","com.google.gson.stream.JsonWriter.stack;[I","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","168","3","168","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7014","stackSize","com.google.gson.stream.JsonWriter.stackSize;I","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","169","3","169","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7018","indent","com.google.gson.stream.JsonWriter.indent;Ljava/lang/String;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","178","3","178","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7020","separator","com.google.gson.stream.JsonWriter.separator;Ljava/lang/String;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","183","3","183","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7022","lenient","com.google.gson.stream.JsonWriter.lenient;Z","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","185","3","185","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7023","htmlSafe","com.google.gson.stream.JsonWriter.htmlSafe;Z","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","187","3","187","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7024","deferredName","com.google.gson.stream.JsonWriter.deferredName;Ljava/lang/String;","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","189","3","189","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7025","serializeNulls","com.google.gson.stream.JsonWriter.serializeNulls;Z","L890","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/JsonWriter.java","191","3","191","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7118","serialVersionUID","com.google.gson.stream.MalformedJsonException.serialVersionUID;J","L5097","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/stream/MalformedJsonException.java","26","3","26","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7137","factory","com.google.gson.stream.JsonReaderPathTest.factory;Lcom/google/gson/stream/JsonReaderPathTest$Factory;","L7127","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/stream/JsonReaderPathTest.java","44","3","45","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7791","exposedField","com.google.gson.ExposeAnnotationExclusionStrategyTest$MockObject.exposedField;I","L7779","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","75","5","76","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7792","explicitlyExposedField","com.google.gson.ExposeAnnotationExclusionStrategyTest$MockObject.explicitlyExposedField;I","L7779","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","78","5","79","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7793","explicitlyHiddenField","com.google.gson.ExposeAnnotationExclusionStrategyTest$MockObject.explicitlyHiddenField;I","L7779","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","81","5","82","48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7794","explicitlyDifferentModeField","com.google.gson.ExposeAnnotationExclusionStrategyTest$MockObject.explicitlyDifferentModeField;I","L7779","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","84","5","85","55","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7795","hiddenField","com.google.gson.ExposeAnnotationExclusionStrategyTest$MockObject.hiddenField;I","L7779","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/ExposeAnnotationExclusionStrategyTest.java","87","5","87","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7821","bar","com.google.gson.FieldAttributesTest$Foo.bar;Ljava/util/List;","L7802","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/FieldAttributesTest.java","80","5","81","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7881","gson","com.google.gson.functional.ArrayTest.gson;Lcom/google/gson/Gson;","L7878","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ArrayTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7941","gson","com.google.gson.functional.CircularReferenceTest.gson;Lcom/google/gson/Gson;","L7938","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CircularReferenceTest.java","39","3","39","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7995","gson","com.google.gson.functional.CollectionTest.gson;Lcom/google/gson/Gson;","L7992","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CollectionTest.java","54","3","54","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8259","gson","com.google.gson.functional.ConcurrencyTest.gson;Lcom/google/gson/Gson;","L8256","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ConcurrencyTest.java","34","3","34","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8321","DEFAULT_VALUE","com.google.gson.functional.CustomDeserializerTest.DEFAULT_VALUE;Ljava/lang/String;","L8318","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","40","3","40","57","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8322","SUFFIX","com.google.gson.functional.CustomDeserializerTest.SUFFIX;Ljava/lang/String;","L8318","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","41","3","41","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8323","gson","com.google.gson.functional.CustomDeserializerTest.gson;Lcom/google/gson/Gson;","L8318","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomDeserializerTest.java","43","3","43","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8483","builder","com.google.gson.functional.CustomTypeAdaptersTest.builder;Lcom/google/gson/GsonBuilder;","L8480","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java","49","3","49","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8794","gson","com.google.gson.functional.DefaultTypeAdaptersTest.gson;Lcom/google/gson/Gson;","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","70","3","70","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8795","oldTimeZone","com.google.gson.functional.DefaultTypeAdaptersTest.oldTimeZone;Ljava/util/TimeZone;","L8791","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java","71","3","71","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9029","stats","com.google.gson.functional.DelegateTypeAdapterTest.stats;Lcom/google/gson/functional/DelegateTypeAdapterTest$StatsTypeAdapterFactory;","L9026","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DelegateTypeAdapterTest.java","40","3","40","41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9033","gson","com.google.gson.functional.DelegateTypeAdapterTest.gson;Lcom/google/gson/Gson;","L9026","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/DelegateTypeAdapterTest.java","41","3","41","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9070","gson","com.google.gson.functional.EnumTest.gson;Lcom/google/gson/Gson;","L9067","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/EnumTest.java","47","3","47","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9255","gson","com.google.gson.functional.EscapingTest.gson;Lcom/google/gson/Gson;","L9252","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/EscapingTest.java","33","3","33","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9267","EXCLUDE_SAMPLE_OBJECT_FOR_TEST","com.google.gson.functional.ExclusionStrategyFunctionalTest.EXCLUDE_SAMPLE_OBJECT_FOR_TEST;Lcom/google/gson/ExclusionStrategy;","L9264","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java","39","3","46","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9277","src","com.google.gson.functional.ExclusionStrategyFunctionalTest.src;Lcom/google/gson/functional/ExclusionStrategyFunctionalTest$SampleObjectForTest;","L9264","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ExclusionStrategyFunctionalTest.java","48","3","48","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9328","gson","com.google.gson.functional.ExposeFieldsTest.gson;Lcom/google/gson/Gson;","L9325","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java","35","3","35","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9407","VALUE","com.google.gson.functional.FieldExclusionTest.VALUE;Ljava/lang/String;","L9404","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","32","3","32","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9408","outer","com.google.gson.functional.FieldExclusionTest.outer;Lcom/google/gson/functional/FieldExclusionTest$Outer;","L9404","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/FieldExclusionTest.java","34","3","34","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9469","GSON_VERSION_PATTERN","com.google.gson.functional.GsonVersionDiagnosticsTest.GSON_VERSION_PATTERN;Ljava/util/regex/Pattern;","L9466","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/GsonVersionDiagnosticsTest.java","38","3","38","119","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9470","gson","com.google.gson.functional.GsonVersionDiagnosticsTest.gson;Lcom/google/gson/Gson;","L9466","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/GsonVersionDiagnosticsTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9502","gson","com.google.gson.functional.InheritanceTest.gson;Lcom/google/gson/Gson;","L9499","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InheritanceTest.java","49","3","49","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9688","OBJ_JSON","com.google.gson.functional.InterfaceTest.OBJ_JSON;Ljava/lang/String;","L9685","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InterfaceTest.java","30","3","30","82","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9689","gson","com.google.gson.functional.InterfaceTest.gson;Lcom/google/gson/Gson;","L9685","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InterfaceTest.java","32","3","32","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9690","obj","com.google.gson.functional.InterfaceTest.obj;Lcom/google/gson/functional/InterfaceTest$TestObject;","L9685","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InterfaceTest.java","33","3","33","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9719","gson","com.google.gson.functional.InternationalizationTest.gson;Lcom/google/gson/Gson;","L9716","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/InternationalizationTest.java","29","3","29","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9730","gson","com.google.gson.functional.JavaUtilConcurrentAtomicTest.gson;Lcom/google/gson/Gson;","L9727","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilConcurrentAtomicTest.java","35","3","35","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9751","gson","com.google.gson.functional.JavaUtilTest.gson;Lcom/google/gson/Gson;","L9748","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JavaUtilTest.java","30","3","30","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10319","gson","com.google.gson.functional.JsonParserTest.gson;Lcom/google/gson/Gson;","L10316","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonParserTest.java","45","3","45","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10339","gson","com.google.gson.functional.JsonTreeTest.gson;Lcom/google/gson/Gson;","L10336","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/JsonTreeTest.java","21","3","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10366","gson","com.google.gson.functional.LeniencyTest.gson;Lcom/google/gson/Gson;","L10363","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/LeniencyTest.java","31","3","31","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10482","gson","com.google.gson.functional.MapTest.gson;Lcom/google/gson/Gson;","L10479","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MapTest.java","55","3","55","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L10926","gson","com.google.gson.functional.MoreSpecificTypeSerializationTest.gson;Lcom/google/gson/Gson;","L10923","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/MoreSpecificTypeSerializationTest.java","36","3","36","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11052","builder","com.google.gson.functional.NamingPolicyTest.builder;Lcom/google/gson/GsonBuilder;","L11049","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NamingPolicyTest.java","37","3","37","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11122","gsonBuilder","com.google.gson.functional.NullObjectAndFieldTest.gsonBuilder;Lcom/google/gson/GsonBuilder;","L11119","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/NullObjectAndFieldTest.java","43","3","43","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11227","gson","com.google.gson.functional.ObjectTest.gson;Lcom/google/gson/Gson;","L11224","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","57","3","57","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11228","oldTimeZone","com.google.gson.functional.ObjectTest.oldTimeZone;Ljava/util/TimeZone;","L11224","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ObjectTest.java","58","3","58","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11425","gson","com.google.gson.functional.ParameterizedTypesTest.gson;Lcom/google/gson/Gson;","L11422","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java","46","3","46","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11715","DEBUG","com.google.gson.functional.PrettyPrintingTest.DEBUG;Z","L11712","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","41","3","41","46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11716","gson","com.google.gson.functional.PrettyPrintingTest.gson;Lcom/google/gson/Gson;","L11712","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrettyPrintingTest.java","43","3","43","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11753","gson","com.google.gson.functional.PrimitiveCharacterTest.gson;Lcom/google/gson/Gson;","L11750","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveCharacterTest.java","30","3","30","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11761","gson","com.google.gson.functional.PrimitiveTest.gson;Lcom/google/gson/Gson;","L11758","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrimitiveTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11919","gson","com.google.gson.functional.PrintFormattingTest.gson;Lcom/google/gson/Gson;","L11916","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/PrintFormattingTest.java","40","3","40","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11936","gson","com.google.gson.functional.RawSerializationTest.gson;Lcom/google/gson/Gson;","L11933","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/RawSerializationTest.java","33","3","33","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
